value	cerebrum_visual_central_extrastriate_1_left	cerebrum_visual_central_extrastriate_2_left	cerebrum_visual_central_extrastriate_3_left	cerebrum_visual_central_extrastriate_4_left	cerebrum_visual_central_extrastriate_5_left	cerebrum_visual_central_extrastriate_6_left	cerebrum_visual_central_striate_1_left	cerebrum_visual_central_extrastriate_7_left	cerebrum_visual_central_extrastriate_8_left	cerebrum_visual_central_extrastriate_9_left	cerebrum_visual_central_extrastriate_10_left	cerebrum_visual_central_extrastriate_11_left	cerebrum_visual_peripheral_inferior_extrastriate_1_left	cerebrum_visual_peripheral_inferior_extrastriate_2_left	cerebrum_visual_peripheral_inferior_extrastriate_3_left	cerebrum_visual_peripheral_inferior_extrastriate_4_left	cerebrum_visual_peripheral_inferior_extrastriate_5_left	cerebrum_visual_peripheral_calcarine_striate_1_left	cerebrum_visual_peripheral_calcarine_striate_2_left	cerebrum_visual_peripheral_superior_extrastriate_1_left	cerebrum_visual_peripheral_superior_extrastriate_2_left	cerebrum_visual_peripheral_superior_extrastriate_3_left	cerebrum_visual_peripheral_superior_extrastriate_4_left	cerebrum_visual_peripheral_superior_extrastriate_5_left	cerebrum_somatomotor_a_1_left	cerebrum_somatomotor_a_2_left	cerebrum_somatomotor_a_3_left	cerebrum_somatomotor_a_4_left	cerebrum_somatomotor_a_5_left	cerebrum_somatomotor_a_6_left	cerebrum_somatomotor_a_7_left	cerebrum_somatomotor_a_8_left	cerebrum_somatomotor_a_9_left	cerebrum_somatomotor_a_10_left	cerebrum_somatomotor_a_11_left	cerebrum_somatomotor_a_12_left	cerebrum_somatomotor_a_13_left	cerebrum_somatomotor_a_14_left	cerebrum_somatomotor_a_15_left	cerebrum_somatomotor_a_16_left	cerebrum_somatomotor_a_17_left	cerebrum_somatomotor_a_18_left	cerebrum_somatomotor_a_19_left	cerebrum_somatomotor_b_auditory_1_left	cerebrum_somatomotor_b_auditory_2_left	cerebrum_somatomotor_b_insula_1_left	cerebrum_somatomotor_b_s2_1_left	cerebrum_somatomotor_b_s2_2_left	cerebrum_somatomotor_b_auditory_3_left	cerebrum_somatomotor_b_auditory_4_left	cerebrum_somatomotor_b_s2_3_left	cerebrum_somatomotor_b_s2_4_left	cerebrum_somatomotor_b_s2_5_left	cerebrum_somatomotor_b_s2_6_left	cerebrum_somatomotor_b_central_1_left	cerebrum_somatomotor_b_central_2_left	cerebrum_somatomotor_b_central_3_left	cerebrum_somatomotor_b_central_4_left	cerebrum_somatomotor_b_central_5_left	cerebrum_dorsalAttention_a_temporoOccipital_1_left	cerebrum_dorsalAttention_a_temporoOccipital_2_left	cerebrum_dorsalAttention_a_temporoOccipital_3_left	cerebrum_dorsalAttention_a_temporoOccipital_4_left	cerebrum_dorsalAttention_a_parietoOccipital_1_left	cerebrum_dorsalAttention_a_parietoOccipital_2_left	cerebrum_dorsalAttention_a_superiorParietalLobule_1_left	cerebrum_dorsalAttention_a_superiorParietalLobule_2_left	cerebrum_dorsalAttention_a_superiorParietalLobule_3_left	cerebrum_dorsalAttention_a_superiorParietalLobule_4_left	cerebrum_dorsalAttention_a_superiorParietalLobule_5_left	cerebrum_dorsalAttention_a_superiorParietalLobule_6_left	cerebrum_dorsalAttention_a_superiorParietalLobule_7_left	cerebrum_dorsalAttention_b_postcentral_1_left	cerebrum_dorsalAttention_b_postcentral_2_left	cerebrum_dorsalAttention_b_postcentral_3_left	cerebrum_dorsalAttention_b_postcentral_4_left	cerebrum_dorsalAttention_b_postcentral_5_left	cerebrum_dorsalAttention_b_postcentral_6_left	cerebrum_dorsalAttention_b_postcentral_7_left	cerebrum_dorsalAttention_b_postcentral_8_left	cerebrum_dorsalAttention_b_postcentral_9_left	cerebrum_dorsalAttention_b_frontalEyeField_1_left	cerebrum_dorsalAttention_b_frontalEyeField_2_left	cerebrum_dorsalAttention_b_frontalEyeField_3_left	cerebrum_dorsalAttention_b_precentral_1_left	cerebrum_salienceVentralAttention_a_parietalOperculum_1_left	cerebrum_salienceVentralAttention_a_parietalOperculum_2_left	cerebrum_salienceVentralAttention_a_parietalOperculum_3_left	cerebrum_salienceVentralAttention_a_insula_1_left	cerebrum_salienceVentralAttention_a_insula_2_left	cerebrum_salienceVentralAttention_a_insula_3_left	cerebrum_salienceVentralAttention_a_insula_4_left	cerebrum_salienceVentralAttention_a_frontalOperculum_1_left	cerebrum_salienceVentralAttention_a_frontalOperculum_2_left	cerebrum_salienceVentralAttention_a_medialParietal_1_left	cerebrum_salienceVentralAttention_a_medialParietal_2_left	cerebrum_salienceVentralAttention_a_medialParietal_3_left	cerebrum_salienceVentralAttention_a_medialFrontal_1_left	cerebrum_salienceVentralAttention_a_medialFrontal_2_left	cerebrum_salienceVentralAttention_a_medialFrontal_3_left	cerebrum_salienceVentralAttention_b_lateralPrefrontal_1_left	cerebrum_salienceVentralAttention_b_lateralPrefrontal_2_left	cerebrum_salienceVentralAttention_b_lateralPrefrontal_3_left	cerebrum_salienceVentralAttention_b_insula_1_left	cerebrum_salienceVentralAttention_b_insula_2_left	cerebrum_salienceVentralAttention_b_insula_3_left	cerebrum_salienceVentralAttention_b_orbitofrontal_1_left	cerebrum_salienceVentralAttention_b_medialPrefrontal_1_left	cerebrum_limbic_b_orbitofrontal_1_left	cerebrum_limbic_b_orbitofrontal_2_left	cerebrum_limbic_b_orbitofrontal_3_left	cerebrum_limbic_b_orbitofrontal_4_left	cerebrum_limbic_b_orbitofrontal_5_left	cerebrum_limbic_a_temporalPole_1_left	cerebrum_limbic_a_temporalPole_2_left	cerebrum_limbic_a_temporalPole_3_left	cerebrum_limbic_a_temporalPole_4_left	cerebrum_limbic_a_temporalPole_5_left	cerebrum_limbic_a_temporalPole_6_left	cerebrum_limbic_a_temporalPole_7_left	cerebrum_control_a_temporal_1_left	cerebrum_control_a_inferiorParietalSulcus_1_left	cerebrum_control_a_inferiorParietalSulcus_2_left	cerebrum_control_a_inferiorParietalSulcus_3_left	cerebrum_control_a_inferiorParietalSulcus_4_left	cerebrum_control_a_inferiorParietalSulcus_5_left	cerebrum_control_a_dorsalPrefrontal_1_left	cerebrum_control_a_lateroventralPrefrontal_1_left	cerebrum_control_a_lateroventralPrefrontal_2_left	cerebrum_control_a_lateralPrefrontal_1_left	cerebrum_control_a_lateralPrefrontal_2_left	cerebrum_control_a_lateralPrefrontal_3_left	cerebrum_control_a_middleCingulate_1_left	cerebrum_control_b_temporal_1_left	cerebrum_control_b_temporal_2_left	cerebrum_control_b_inferiorParietalLobule_1_left	cerebrum_control_b_inferiorParietalLobule_2_left	cerebrum_control_b_inferiorParietalLobule_3_left	cerebrum_control_b_dorsalPrefrontal_1_left	cerebrum_control_b_lateroventralPrefrontal_1_left	cerebrum_control_b_lateroventralPrefrontal_2_left	cerebrum_control_b_lateroventralPrefrontal_3_left	cerebrum_control_b_dorsomedialPrefrontal_1_left	cerebrum_control_c_precuneus_1_left	cerebrum_control_c_precuneus_2_left	cerebrum_control_c_precuneus_3_left	cerebrum_control_c_posteriorCingulate_1_left	cerebrum_control_c_posteriorCingulate_2_left	cerebrum_default_a_inferiorParietalLobule_1_left	cerebrum_default_a_inferiorParietalLobule_2_left	cerebrum_default_a_dorsalPrefrontal_1_left	cerebrum_default_a_dorsalPrefrontal_2_left	cerebrum_default_a_dorsalPrefrontal_3_left	cerebrum_default_a_precuneusPosteriorCingulate_1_left	cerebrum_default_a_precuneusPosteriorCingulate_2_left	cerebrum_default_a_precuneusPosteriorCingulate_3_left	cerebrum_default_a_precuneusPosteriorCingulate_4_left	cerebrum_default_a_precuneusPosteriorCingulate_5_left	cerebrum_default_a_precuneusPosteriorCingulate_6_left	cerebrum_default_a_precuneusPosteriorCingulate_7_left	cerebrum_default_a_medialPrefrontal_1_left	cerebrum_default_a_medialPrefrontal_2_left	cerebrum_default_a_medialPrefrontal_3_left	cerebrum_default_a_medialPrefrontal_4_left	cerebrum_default_a_medialPrefrontal_5_left	cerebrum_default_a_medialPrefrontal_6_left	cerebrum_default_b_temporal_1_left	cerebrum_default_b_temporal_2_left	cerebrum_default_b_temporal_3_left	cerebrum_default_b_temporal_4_left	cerebrum_default_b_temporal_5_left	cerebrum_default_b_temporal_6_left	cerebrum_default_b_inferiorParietalLobule_1_left	cerebrum_default_b_inferiorParietalLobule_2_left	cerebrum_default_b_dorsalPrefrontal_1_left	cerebrum_default_b_dorsalPrefrontal_2_left	cerebrum_default_b_dorsalPrefrontal_3_left	cerebrum_default_b_dorsalPrefrontal_4_left	cerebrum_default_b_dorsalPrefrontal_5_left	cerebrum_default_b_dorsalPrefrontal_6_left	cerebrum_default_b_lateralPrefrontal_1_left	cerebrum_default_b_lateralPrefrontal_2_left	cerebrum_default_b_ventralPrefrontal_1_left	cerebrum_default_b_ventralPrefrontal_2_left	cerebrum_default_b_ventralPrefrontal_3_left	cerebrum_default_b_ventralPrefrontal_4_left	cerebrum_default_b_ventralPrefrontal_5_left	cerebrum_default_c_inferiorParietalLobule_1_left	cerebrum_default_c_retrosplenial_1_left	cerebrum_default_c_retrosplenial_2_left	cerebrum_default_c_retrosplenial_3_left	cerebrum_default_c_parahippocampal_1_left	cerebrum_default_c_parahippocampal_2_left	cerebrum_default_c_parahippocampal_3_left	cerebrum_temporalParietal_1_left	cerebrum_temporalParietal_2_left	cerebrum_temporalParietal_3_left	cerebrum_temporalParietal_4_left	cerebrum_temporalParietal_5_left	cerebrum_temporalParietal_6_left	cerebrum_visual_central_extrastriate_1_right	cerebrum_visual_central_extrastriate_2_right	cerebrum_visual_central_extrastriate_3_right	cerebrum_visual_central_extrastriate_4_right	cerebrum_visual_central_extrastriate_5_right	cerebrum_visual_central_extrastriate_6_right	cerebrum_visual_central_striate_1_right	cerebrum_visual_central_extrastriate_7_right	cerebrum_visual_central_extrastriate_8_right	cerebrum_visual_central_extrastriate_9_right	cerebrum_visual_central_extrastriate_10_right	cerebrum_visual_central_extrastriate_11_right	cerebrum_visual_peripheral_inferior_extrastriate_1_right	cerebrum_visual_peripheral_inferior_extrastriate_2_right	cerebrum_visual_peripheral_inferior_extrastriate_3_right	cerebrum_visual_peripheral_inferior_extrastriate_4_right	cerebrum_visual_peripheral_inferior_extrastriate_5_right	cerebrum_visual_peripheral_calcarine_extrastriate_1_right	cerebrum_visual_peripheral_calcarine_extrastriate_2_right	cerebrum_visual_peripheral_superior_extrastriate_1_right	cerebrum_visual_peripheral_superior_extrastriate_2_right	cerebrum_visual_peripheral_superior_extrastriate_3_right	cerebrum_visual_peripheral_superior_extrastriate_4_right	cerebrum_somatomotor_a_1_right	cerebrum_somatomotor_a_2_right	cerebrum_somatomotor_a_3_right	cerebrum_somatomotor_a_4_right	cerebrum_somatomotor_a_5_right	cerebrum_somatomotor_a_6_right	cerebrum_somatomotor_a_7_right	cerebrum_somatomotor_a_8_right	cerebrum_somatomotor_a_9_right	cerebrum_somatomotor_a_10_right	cerebrum_somatomotor_a_11_right	cerebrum_somatomotor_a_12_right	cerebrum_somatomotor_a_13_right	cerebrum_somatomotor_a_14_right	cerebrum_somatomotor_a_15_right	cerebrum_somatomotor_a_16_right	cerebrum_somatomotor_a_17_right	cerebrum_somatomotor_a_18_right	cerebrum_somatomotor_a_19_right	cerebrum_somatomotor_a_20_right	cerebrum_somatomotor_b_auditory_1_right	cerebrum_somatomotor_b_auditory_2_right	cerebrum_somatomotor_b_insula_1_right	cerebrum_somatomotor_b_s2_1_right	cerebrum_somatomotor_b_s2_2_right	cerebrum_somatomotor_b_auditory_3_right	cerebrum_somatomotor_b_s2_3_right	cerebrum_somatomotor_b_s2_4_right	cerebrum_somatomotor_b_s2_5_right	cerebrum_somatomotor_b_s2_6_right	cerebrum_somatomotor_b_s2_7_right	cerebrum_somatomotor_b_s2_8_right	cerebrum_somatomotor_b_central_1_right	cerebrum_somatomotor_b_central_2_right	cerebrum_somatomotor_b_central_3_right	cerebrum_dorsalAttention_a_temporoOccipital_1_right	cerebrum_dorsalAttention_a_temporoOccipital_2_right	cerebrum_dorsalAttention_a_temporoOccipital_3_right	cerebrum_dorsalAttention_a_parietoOccipital_1_right	cerebrum_dorsalAttention_a_parietoOccipital_2_right	cerebrum_dorsalAttention_a_parietoOccipital_3_right	cerebrum_dorsalAttention_a_superiorParietalLobule_1_right	cerebrum_dorsalAttention_a_superiorParietalLobule_2_right	cerebrum_dorsalAttention_a_superiorParietalLobule_3_right	cerebrum_dorsalAttention_a_superiorParietalLobule_4_right	cerebrum_dorsalAttention_a_superiorParietalLobule_5_right	cerebrum_dorsalAttention_a_superiorParietalLobule_6_right	cerebrum_dorsalAttention_a_superiorParietalLobule_7_right	cerebrum_dorsalAttention_a_superiorParietalLobule_8_right	cerebrum_dorsalAttention_b_temporoOccipital_1_right	cerebrum_dorsalAttention_b_postcentral_1_right	cerebrum_dorsalAttention_b_postcentral_2_right	cerebrum_dorsalAttention_b_postcentral_3_right	cerebrum_dorsalAttention_b_postcentral_4_right	cerebrum_dorsalAttention_b_postcentral_5_right	cerebrum_dorsalAttention_b_postcentral_6_right	cerebrum_dorsalAttention_b_postcentral_7_right	cerebrum_dorsalAttention_b_postcentral_8_right	cerebrum_dorsalAttention_b_frontalEyeField_1_right	cerebrum_dorsalAttention_b_frontalEyeField_2_right	cerebrum_dorsalAttention_b_frontalEyeField_3_right	cerebrum_salienceVentralAttention_a_parietalOperculum_1_right	cerebrum_salienceVentralAttention_a_parietalOperculum_2_right	cerebrum_salienceVentralAttention_a_parietalOperculum_3_right	cerebrum_salienceVentralAttention_a_preCentral_1_right	cerebrum_salienceVentralAttention_a_insula_1_right	cerebrum_salienceVentralAttention_a_insula_2_right	cerebrum_salienceVentralAttention_a_insula_3_right	cerebrum_salienceVentralAttention_a_insula_4_right	cerebrum_salienceVentralAttention_a_frontalOperculum_1_right	cerebrum_salienceVentralAttention_a_frontalOperculum_2_right	cerebrum_salienceVentralAttention_a_frontalOperculum_3_right	cerebrum_salienceVentralAttention_a_medialFrontal_1_right	cerebrum_salienceVentralAttention_a_medialParietal_1_right	cerebrum_salienceVentralAttention_a_medialParietal_2_right	cerebrum_salienceVentralAttention_a_medialFrontal_2_right	cerebrum_salienceVentralAttention_a_medialParietal_3_right	cerebrum_salienceVentralAttention_a_medialParietal_4_right	cerebrum_salienceVentralAttention_a_medialFrontal_3_right	cerebrum_salienceVentralAttention_a_medialFrontal_4_right	cerebrum_salienceVentralAttention_b_inferoriParietalLobule_1_right	cerebrum_salienceVentralAttention_b_lateroventralPrefrontal_1_right	cerebrum_salienceVentralAttention_b_lateralPrefrontal_1_right	cerebrum_salienceVentralAttention_b_lateralPrefrontal_2_right	cerebrum_salienceVentralAttention_b_lateralPrefrontal_3_right	cerebrum_salienceVentralAttention_b_insula_1_right	cerebrum_salienceVentralAttention_b_insula_2_right	cerebrum_salienceVentralAttention_b_dorsomedialPrefrontal_1_right	cerebrum_salienceVentralAttention_b_dorsomedialPrefrontal_2_right	cerebrum_limbic_b_orbitofrontal_1_right	cerebrum_limbic_b_orbitofrontal_2_right	cerebrum_limbic_b_orbitofrontal_3_right	cerebrum_limbic_b_orbitofrontal_4_right	cerebrum_limbic_b_orbitofrontal_5_right	cerebrum_limbic_a_orbitofrontal_6_right	cerebrum_limbic_a_temporalPole_1_right	cerebrum_limbic_a_temporalPole_2_right	cerebrum_limbic_a_temporalPole_3_right	cerebrum_limbic_a_temporalPole_4_right	cerebrum_limbic_a_temporalPole_5_right	cerebrum_limbic_a_temporalPole_6_right	cerebrum_control_a_inferiorParietalSulcus_1_right	cerebrum_control_a_inferiorParietalSulcus_2_right	cerebrum_control_a_inferiorParietalSulcus_3_right	cerebrum_control_a_inferiorParietalSulcus_4_right	cerebrum_control_a_dorsalPrefrontal_1_right	cerebrum_control_a_lateralPrefrontal_1_right	cerebrum_control_a_lateralPrefrontal_2_right	cerebrum_control_a_lateralPrefrontal_3_right	cerebrum_control_a_lateralPrefrontal_4_right	cerebrum_control_a_lateralPrefrontal_5_right	cerebrum_control_a_middleCingulate_1_right	cerebrum_control_b_temporal_1_right	cerebrum_control_b_temporal_2_right	cerebrum_control_b_inferiorParietalLobule_1_right	cerebrum_control_b_inferiorParietalLobule_2_right	cerebrum_control_b_inferiorParietalLobule_3_right	cerebrum_control_b_inferiorParietalLobule_4_right	cerebrum_control_b_dorsolateralPrefrontal_1_right	cerebrum_control_b_dorsolateralPrefrontal_2_right	cerebrum_control_b_dorsolateralPrefrontal_3_right	cerebrum_control_b_dorsolateralPrefrontal_4_right	cerebrum_control_b_ventrolateralPrefrontal_1_right	cerebrum_control_b_ventrolateralPrefrontal_2_right	cerebrum_control_b_ventrolateralPrefrontal_3_right	cerebrum_control_b_ventrolateralPrefrontal_4_right	cerebrum_control_b_dorsomedialPrefrontal_1_right	cerebrum_control_c_precuneus_1_right	cerebrum_control_c_precuneus_2_right	cerebrum_control_c_precuneus_3_right	cerebrum_control_c_precuneus_4_right	cerebrum_control_c_precuneus_5_right	cerebrum_control_c_posteriorCingulate_1_right	cerebrum_control_c_posteriorCingulate_2_right	cerebrum_default_a_temporal_1_right	cerebrum_default_a_inferiorParietalLobule_1_right	cerebrum_default_a_inferiorParietalLobule_2_right	cerebrum_default_a_dorsalPrefrontal_1_right	cerebrum_default_a_dorsalPrefrontal_2_right	cerebrum_default_a_precuneusPosteriorCingulate_1_right	cerebrum_default_a_precuneusPosteriorCingulate_2_right	cerebrum_default_a_precuneusPosteriorCingulate_3_right	cerebrum_default_a_precuneusPosteriorCingulate_4_right	cerebrum_default_a_precuneusPosteriorCingulate_5_right	cerebrum_default_a_medialPrefrontal_1_right	cerebrum_default_a_medialPrefrontal_2_right	cerebrum_default_a_medialPrefrontal_3_right	cerebrum_default_a_medialPrefrontal_4_right	cerebrum_default_a_medialPrefrontal_5_right	cerebrum_default_a_medialPrefrontal_6_right	cerebrum_default_b_temporal_1_right	cerebrum_default_b_temporal_2_right	cerebrum_default_b_anteriorTemporal_1_right	cerebrum_default_b_dorsalPrefrontal_1_right	cerebrum_default_b_dorsalPrefrontal_2_right	cerebrum_default_b_dorsalPrefrontal_3_right	cerebrum_default_b_dorsalPrefrontal_4_right	cerebrum_default_b_dorsalPrefrontal_5_right	cerebrum_default_b_ventralPrefrontal_1_right	cerebrum_default_b_ventralPrefrontal_2_right	cerebrum_default_b_ventralPrefrontal_3_right	cerebrum_default_c_inferiorParietalLobule_1_right	cerebrum_default_c_inferiorParietalLobule_2_right	cerebrum_default_c_retrosplenial_1_right	cerebrum_default_c_retrosplenial_2_right	cerebrum_default_c_parahippocampal_1_right	cerebrum_default_c_parahippocampal_2_right	cerebrum_temporalParietal_1_right	cerebrum_temporalParietal_2_right	cerebrum_temporalParietal_3_right	cerebrum_temporalParietal_4_right	cerebrum_temporalParietal_5_right	cerebrum_temporalParietal_6_right	cerebrum_temporalParietal_7_right	cerebrum_temporalParietal_8_right	cerebrum_temporalParietal_9_right	cerebrum_temporalParietal_10_right	cerebellum_1to4_left	cerebellum_1to4_right	cerebellum_5_left	cerebellum_5_right	cerebellum_6_left	cerebellum_6_vermis	cerebellum_6_right	cerebellum_crus1_left	cerebellum_crus1_vermis	cerebellum_crus1_right	cerebellum_crus2_left	cerebellum_crus2_vermis	cerebellum_crus2_right	cerebellum_7b_left	cerebellum_7b_vermis	cerebellum_7b_right	cerebellum_8a_left	cerebellum_8a_vermis	cerebellum_8a_right	cerebellum_8b_left	cerebellum_8b_vermis	cerebellum_8b_right	cerebellum_9_left	cerebellum_9_vermis	cerebellum_9_right	cerebellum_10_left	cerebellum_10_vermis	cerebellum_10_right	cerebellum_dentate_left	cerebellum_dentate_right	cerebellum_interposed_left	cerebellum_interposed_right	cerebellum_fastigial_left	cerebellum_fastigial_right	hippocampus_rostral_left	hippocampus_rostral_right	hippocampus_caudal_left	hippocampus_caudal_right	amygdala_medial_left	amygdala_medial_right	amygdala_lateral_left	amygdala_lateral_right	thalamus_primaryMotor_right	thalamus_sensory_right	thalamus_occipital_right	thalamus_prefrontal_right	thalamus_premotor_right	thalamus_posteriorParietal_right	thalamus_temporal_right	thalamus_primaryMotor_left	thalamus_sensory_left	thalamus_occipital_left	thalamus_prefrontal_left	thalamus_premotor_left	thalamus_posteriorParietal_left	thalamus_temporal_left	putamen_1_right	putamen_2_right	putamen_3_right	putamen_4_right	putamen_5_right	putamen_6_right	putamen_7_right	caudate_1_right	caudate_2_right	caudate_3_right	caudate_4_right	caudate_5_right	caudate_6_right	caudate_7_right	accumbens_1_right	accumbens_2_right	extended_amygdala_right	pallidum_externa_right	pallidum_interna_right	substantiaNigra_parsCompacta_right	redNucleus_right	substantiaNigra_parsReticulata_right	parabrachialPigmented_right	ventralPallidum_right	habenula_right	hypothalamus_right	mammilaryNucleus_right	subthalamicNucleus_right	putamen_1_left	putamen_2_left	putamen_3_left	putamen_4_left	putamen_5_left	putamen_6_left	putamen_7_left	caudate_1_left	caudate_2_left	caudate_3_left	caudate_4_left	caudate_5_left	caudate_6_left	caudate_7_left	accumbens_1_left	accumbens_2_left	extended_amygdala_left	pallidum_externa_left	pallidum_interna_left	substantiaNigra_parsCompacta_left	redNucleus_left	substantiaNigra_parsReticulata_left	parabrachialPigmented_left	ventralPallidum_left	habenula_left	hypothalamus_left	mammilaryNucleus_left	subthalamicNucleus_left
1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
