value	icv	brain	brain_left	brain_right	brain_midline	ventricles	lateral_ventricles	lateral_ventricle_left	lateral_ventricle_right	cerebral_aqueduct	ventricle_3	ventricle_4	total_gm	total_wm	left_gm	right_gm	midline_gm	left_wm	right_wm	midline_wm	cerebrum	cerebrum_left	cerebrum_right	cerebrum_gm	cerebrum_wm	cerebrum_left_gm	cerebrum_left_wm	cerebrum_right_gm	cerebrum_right_wm	cerebrum_midline_wm	cerebellum	cerebellum_deep_nuclei	cerebellum_left	cerebellum_right	cerebellum_vermis	cerebellum_gm	cerebellum_wm	cerebellum_left_gm	cerebellum_left_wm	cerebellum_right_gm	cerebellum_right_wm	cerebellum_vermis_gm	cerebellum_vermis_wm	corpus_callosum	corpus_callosum_left	corpus_callosum_right	optic_tract	optic_tract_left	optic_tract_right	fimbria	fimbria_left	fimbria_right	fornix	fornix_left	fornix_right	anterior_commissure	anterior_commissure_left	anterior_commissure_right	anterior_commissure_pars_anterior	anterior_commissure_pars_anterior_left	anterior_commissure_pars_anterior_right	anterior_commissure_pars_posterior	anterior_commissure_pars_posterior_left	anterior_commissure_pars_posterior_right	habenular_commisure	habenular_commisure_left	habenular_commisure_right	posterior_commissure	mammilothalamic_tract	mammilothalamic_tract_left	mammilothalamic_tract_right	stria_medullaris	stria_medullaris_left	stria_medullaris_right	stria_terminalis	stria_terminalis_left	stria_terminalis_right	cerebral_peduncle	cerebral_peduncle_left	cerebral_peduncle_right	cerebellar_peduncle_superior	cerebellar_peduncle_superior_left	cerebellar_peduncle_superior_right	cerebellar_peduncle_middle	cerebellar_peduncle_middle_left	cerebellar_peduncle_middle_right	cerebellar_peduncle_inferior	cerebellar_peduncle_inferior_left	cerebellar_peduncle_inferior_right	corticospinal_tract	corticospinal_tract_left	corticospinal_tract_right	medial_lemniscus	medial_lemniscus_left	medial_lemniscus_right	retroflexus_fasciculus	retroflexus_fasciculus_left	retroflexus_fasciculus_right	facial_nerve	faciel_nerve_left	facial_nerve_right	brainstem	brainstem_gm	brainstem_wm	medulla	pons	pontine_reticular_nuclei	pontine_reticular_nucleus_left	pontine_reticular_nucleus_right	cuneate_nuclei	cuneate_nucleus_left	cuneate_nucleus_right	interpeduncular_nucleus	olivary_complex	olivary_complex_left	olivary_complex_right	olivary_complex_inferior	olivary_complex_inferior_left	olivary_complex_inferior_right	olivary_complex_superior	olivary_complex_superior_left	olivary_complex_superior_right	midbrain_total	periaqueductal_gray	ventral_tegmental_decussation	superior_colliculi	superior_colliculus_left	superior_colliculus_right	inferior_colliculi	inferior_colliculi_left	inferior_colliculi_right	cingulate	cingulate_left	cingulate_right	cingulate_gm	cingulum_wm	cingulate_left_gm	cingulum_left_wm	cingulate_right_gm	cingulum_right_wm	cingulate_area24a	cingulate_area24a_prime	cingulate_area24b	cingulate_area24b_prime	cingulate_area25	cingulate_area29a	cingulate_area29b	cingulate_area29c	cingulate_area30	cingulate_area32	cingulate_area24a_left	cingulate_area24a_right	cingulate_area24a_prime_left	cingulate_area24a_prime_right	cingulate_area24b_left	cingulate_area24b_right	cingulate_area24b_prime_left	cingulate_area24b_prime_right	cingulate_area25_left	cingulate_area25_right	cingulate_area29a_left	cingulate_area29a_right	cingulate_area29b_left	cingulate_area29b_right	cingulate_area29c_left	cingulate_area29c_right	cingulate_area30_left	cingulate_area30_right	cingulate_area32_left	cingulate_area32_right	claustrum	claustrum_left	claustrum_right	claustrum_anterior	claustrum_dorsal	claustrum_endopiriform	claustrum_endopiriform_ventral_nucleus	claustrum_ventral	claustrum_dorsal_endopiriform_nucleus	claustrum_anterior_left	claustrum_anterior_right	claustrum_dorsal_left	claustrum_dorsal_right	claustrum_endopiriform_left	claustrum_endopiriform_right	claustrum_endopiriform_ventral_nucleus_left	claustrum_endopiriform_ventral_nucleus_right	claustrum_ventral_left	claustrum_ventral_right	claustrum_dorsal_endopiriform_nucleus_left	claustrum_dorsal_endopiriform_nucleus_right	frontal_cortex	frontal_cortex_left	frontal_cortex_right	frontal_cortex_area3	frontal_cortex_area3_left	frontal_cortex_area3_right	frontal_cortex_association	frontal_cortex_association_left	frontal_cortex_association_right	subependymal_zone	subependymal_zone_left	subependymal_zone_right	motor_cortex	motor_cortex_left	motor_cortex_right	primary_motor_cortex	primary_motor_cortex_left	primary_motor_cortex_right	secondary_motor_cortex	secondary_motor_cortex_left	secondary_motor_cortex_right	parietal	parietal_left	parietal_right	somatosensory_cortex	somatosensory_cortex_left	somatosensory_cortex_right	primary_somatosensory	primary_somatosensory_left	primary_somatosensory_right	secondary_somatosensory	secondary_somatosensory_left	secondary_somatosensory_right	primary_somatosensory_cortex_barrel	primary_somatosensory_cortex_barrel_left	primary_somatosensory_cortex_barrel_right	primary_somatosensory_cortex_dysgranular	primary_somatosensory_cortex_dysgranular_left	primary_somatosensory_cortex_dysgranular_right	primary_somatosensory_cortex_forelimb	primary_somatosensory_cortex_forelimb_left	primary_somatosensory_cortex_forelimb_right	primary_somatosensory_cortex_hindlimb	primary_somatosensory_cortex_hindlimb_left	primary_somatosensory_cortex_hindlimb_right	primary_somatosensory_cortex_jaw	primary_somatosensory_cortex_jaw_left	primary_somatosensory_cortex_jaw_right	primary_somatosensory_cortex_shoulder	primary_somatosensory_cortex_shoulder_left	primary_somatosensory_cortex_shoulder_right	primary_somatosensory_cortex_trunk	primary_somatosensory_cortex_trunk_left	primary_somatosensory_cortex_trunk_right	primary_somatosensory_cortex_unspecified	primary_somatosensory_cortex_unspecified_left	primary_somatosensory_cortex_unspecified_right	primary_somatosensory_cortex_upperlip	primary_somatosensory_cortex_upperlip_left	primary_somatosensory_cortex_upperlip_right	parietal_cortex_lateral_association	parietal_cortex_lateral_association_left	parietal_cortex_lateral_association_right	parietal_cortex_medial_association	parietal_cortex_medial_association_left	parietal_cortex_medial_association_right	parietal_cortex_rostral_posterior_association	parietal_cortex_rostral_posterior_association_left	parietal_cortex_rostral_posterior_association_right	temporal	temporal_left	temporal_right	auditory_cortex	auditory_cortex_left	auditory_cortex_right	entorhinal_cortex	entorhinal_cortex_left	entorhinal_cortex_right	ectorhinal_cortex	ectorhinal_cortex_left	ectorhinal_cortex_right	entorhinal_cortex_caudomedial	entorhinal_cortex_caudomedial_left	entorhinal_cortex_caudomedial_right	entorhinal_cortex_dorsal_intermediate	entorhinal_cortex_dorsal_intermediate_left	entorhinal_cortex_dorsal_intermediate_right	entorhinal_cortex_dorsolateral	entorhinal_cortex_dorsolateral_left	entorhinal_cortex_dorsolateral_right	entorhinal_cortex_medial	entorhinal_cortex_medial_left	entorhinal_cortex_medial_right	entorhinal_cortex_ventral_intermediate	entorhinal_cortex_ventral_intermediate_left	entorhinal_cortex_ventral_intermediate_right	perirhinal_cortex	perirhinal_cortex_left	perirhinal_cortex_right	primary_auditory_cortex	primary_auditory_cortex_left	primary_auditory_cortex_right	secondary_auditory_cortex	secondary_auditory_cortex_left	secondary_auditory_cortex_right	secondary_auditory_cortex_dorsal	secondary_auditory_cortex_dorsal_left	secondary_auditory_cortex_dorsal_right	secondary_auditory_cortex_ventral	secondary_auditory_cortex_ventral_left	secondary_auditory_cortex_ventral_right	temporal_association_cortex	temporal_association_cortex_left	temporal_association_cortex_right	orbital	orbital_left	orbital_right	orbital_cortex_dorsolateral	orbital_cortex_dorsolateral_left	orbital_cortex_dorsolateral_right	orbital_cortex_lateral	orbital_cortex_lateral_left	orbital_cortex_lateral_right	orbital_cortex_ventral	orbital_cortex_ventral_left	orbital_cortex_ventral_right	orbital_cortex_medial	orbital_cortex_medial_left	orbital_cortex_medial_right	tenia_tecta	tenia_tecta_left	tenia_tecta_right	tenia_tecta_dorsal	tenia_tecta_dorsal_left	tenia_tecta_dorsal_right	tenia_tecta_ventral	tenia_tecta_ventral_left	tenia_tecta_ventral_right	piriform_cortex	piriform_cortex_left	piriform_cortex_right	insula	insula_left	insula_right	visual_cortex	visual_cortex_left	visual_cortex_right	primary_visual_cortex	primary_visual_cortex_left	primary_visual_cortex_right	secondary_visual_cortex	secondary_visual_cortex_left	secondary_visual_cortex_right	primary_visual_cortex_binocular	primary_visual_cortex_binocular_left	primary_visual_cortex_binocular_right	primary_visual_cortex_monocular	primary_visual_cortex_monocular_left	primary_visual_cortex_monocular_right	primary_visual_cortex_unspecified	primary_visual_cortex_unspecified_left	primary_visual_cortex_unspecified_right	secondary_visual_cortex_lateral	secondary_visual_cortex_lateral_left	secondary_visual_cortex_lateral_right	secondary_visual_cortex_mediolateral	secondary_visual_cortex_mediolateral_left	secondary_visual_cortex_mediolateral_right	secondary_visual_cortex_mediomedial	secondary_visual_cortex_mediomedial_left	secondary_visual_cortex_mediomedial_right	olfactory	olfactory_left	olfactory_right	olfactory_bulb	olfactory_bulb_left	olfactory_bulb_right	olfactory_bulb_external_plexiform	olfactory_bulb_external_plexiform_left	olfactory_bulb_external_plexiform_right	olfactory_bulb_glomerular	olfactory_bulb_glomerular_left	olfactory_bulb_glomerular_right	olfactory_bulb_granular	olfactory_bulb_granular_left	olfactory_bulb_granular_right	olfactory_bulb_internal_plexiform	olfactory_bulb_internal_plexiform_left	olfactory_bulb_internal_plexiform_right	olfactory_bulb_mitral	olfactory_bulb_mitral_left	olfactory_bulb_mitral_right	olfactory_peduncle	olfactory_peduncle_left	olfactory_peduncle_right	olfactory_tubercle	olfactory_tubercle_left	olfactory_tubercle_right	accessory_olfactory_bulb	accessory_olfactory_bulb_left	accessory_olfactory_bulb_right	accessory_olfactory_bulb_glomerular_layer	accessory_olfactory_bulb_glomerular_layer_left	accessory_olfactory_bulb_glomerular_layer_right	accessory_olfactory_bulb_granular_layer	accessory_olfactory_bulb_granular_layer_left	accessory_olfactory_bulb_granular_layer_right	anterior_olfactory_nucleus	anterior_olfactory_nucleus_left	anterior_olfactory_nucleus_right	lateral_olfactory_tract	lateral_olfactory_tract_left	lateral_olfactory_tract_right	basal_ganglia	basal_ganglia_left	basal_ganglia_right	striatum	striatum_left	striatum_right	striatum_fundus	striatum_fundus_left	striatum_fundus_right	nucleus_accumbens	nucleus_accumbens_left	nucleus_accumbens_right	globus_pallidus	globus_pallidus_left	globus_pallidus_right	thalamus	thalamus_left	thalamus_right	hypothalamus	hypothalamus_left	hypothalamus_right	medial_preoptic_nucleus	medial_preoptic_nucleus_left	medial_preoptic_nucleus_right	mammilary_bodies	mammilary_body_left	mammilary_body_right	hippocampus	hippocampus_left	hippocampus_right	hippocampus_CA1	hippocampus_CA1_left	hippocampus_CA1_right	hippocampus_CA2	hippocampus_CA2_left	hippocampus_CA2_right	hippocampus_CA3	hippocampus_CA3_left	hippocampus_CA3_right	hippocampus_dentate_gyrus	hippocampus_dentate_gyrus_left	hippocampus_dentate_gyrus_right	hippocampus_CA1_pyramidal	hippocampus_CA1_pyramidal_left	hippocampus_CA1_pyramidal_right	hippocampus_CA1_stratum_lacunosum_moleculare	hippocampus_CA1_stratum_lacunosum_moleculare_left	hippocampus_CA1_stratum_lacunosum_moleculare_right	hippocampus_CA1_stratum_oriens	hippocampus_CA1_stratum_oriens_left	hippocampus_CA1_stratum_oriens_right	hippocampus_CA1_stratum_radiatum	hippocampus_CA1_stratum_radiatum_left	hippocampus_CA1_stratum_radiatum_right	hippocampus_CA2_pyramidal	hippocampus_CA2_pyramidal_left	hippocampus_CA2_pyramidal_right	hippocampus_CA2_stratum_oriens	hippocampus_CA2_stratum_oriens_left	hippocampus_CA2_stratum_oriens_right	hippocampus_CA2_stratum_radiatum	hippocampus_CA2_stratum_radiatum_left	hippocampus_CA2_stratum_radiatum_right	hippocampus_CA3_inner_pyramidal	hippocampus_CA3_inner_pyramidal_left	hippocampus_CA3_inner_pyramidal_right	hippocampus_CA3_outer_pyramidal	hippocampus_CA3_outer_pyramidal_left	hippocampus_CA3_outer_pyramidal_right	hippocampus_CA3_stratum_lucidum	hippocampus_CA3_stratum_lucidum_left	hippocampus_CA3_stratum_lucidum_right	hippocampus_CA3_stratum_oriens	hippocampus_CA3_stratum_oriens_left	hippocampus_CA3_stratum_oriens_right	hippocampus_CA3_stratum_radiatum	hippocampus_CA3_stratum_radiatum_left	hippocampus_CA3_stratum_radiatum_right	hippocampus_dentate_gyrus_granular_external	hippocampus_dentate_gyrus_granular_external_left	hippocampus_dentate_gyrus_granular_external_right	hippocampus_dentate_gyrus_granular_internal	hippocampus_dentate_gyrus_granular_internal_left	hippocampus_dentate_gyrus_granular_internal_right	hippocampus_dentate_gyrus_molecular	hippocampus_dentate_gyrus_molecular_left	hippocampus_dentate_gyrus_molecular_right	subiculum	subiculum_left	subiculum_right	subiculum_pre_para	subiculum_pre_para_left	subiculum_pre_para_right	amygdala	amygdala_medial	amygdala_lateral	amygdala_left	amygdala_right	amygdala_medial_left	amygdala_medial_right	amygdala_lateral_left	amygdala_medial_right	extended_amygdala	extended_amygdala_left	extended_amygdala_right	amygdalopiriform_transition_area	amygdalopiriform_transition_area_left	amygdalopiriform_transition_area_right	bed_nucleus_stria_terminalis	bed_nucleus_stria_terminalis_left	bed_nucleus_stria_terminalis_right	corticoamygdaloid_area	corticoamygdaloid_area_left	corticoamygdaloid_area_right	corticoamygdalar_transition_zone	corticoamygdalar_transition_zone_left	corticoamygdalar_transition_zone_right	corticoamygdaloid_area_posterolateral	corticoamygdaloid_area_posterolateral_left	corticoamygdaloid_area_posterolateral_right	corticoamygdaloid_area_posteromedial	corticoamygdaloid_area_posteromedial_left	corticoamygdaloid_area_posteromedial_right	rostral_amydalopiriform_area	rostral_amydalopiriform_area_left	rostral_amydalopiriform_area_right	septal_nuclei	septal_nuclei_left	septal_nuclei_right	basal_forebrain	basal_forebrain_left	basal_forebrain_right	medial_septum	medial_septum_left	medial_septum_right	lateral_septum	lateral_septum_left	lateral_septum_right	cerebellum_dentate_nucleus	cerebellum_dentate_nucleus_left	cerebellum_dentate_nucleus_right	cerebellum_fastigial_nucleus	cerebellum_fastigial_nucleus_left	cerebellum_fastigial_nucleus_right	cerebellum_interpositus nucleus	cerebellum_interpositus nucleus_left	cerebellum_interpositus nucleus_right	cerebellum_anterior_lobule4_5	cerebellum_anterior_lobule4_5_left	cerebellum_anterior_lobule4_5_right	cerebellum_anterior_lobule4_5_gm	cerebellum_anterior_lobule4_5_wm	cerebellum_anterior_lobule4_5_left_gm	cerebellum_anterior_lobule4_5_left_wm	cerebellum_anterior_lobule4_5_right_gm	cerebellum_anterior_lobule4_5_right_wm	cerebellum_arbor_vitae_trunk_wm	cerebellum_crus1_simple_trunk_wm	cerebellum_crus1_simple_trunk_left_wm	cerebellum_crus1_simple_trunk_right_wm	cerebellum_crus2_paramedian_trunk_wm	cerebellum_crus2_paramedian_trunk_left_wm	cerebellum_crus2_paramedian_trunk_right_wm	cerebellum_flocculus	cerebellum_flocculus_left	cerebellum_flocculus_right	cerebellum_flocculus_gm	cerebellum_flocculus_wm	cerebellum_flocculus_left_gm	cerebellum_flocculus_left_wm	cerebellum_flocculus_right_gm	cerebellum_flocculus_right_wm	cerebellum_lobule1_2_lingula	cerebellum_lobule1_2_lingula_wm	cerebellum_lobule1_2_lingula_gm	cerebellum_lobule1_3_trunk_wm	cerebellum_lobule10_nodulus	cerebellum_lobule10_nodulus_gm	cerebellum_lobule10_nodulus_wm	cerebellum_lobule3_central_dorsal	cerebellum_lobule3_central_dorsal_gm	cerebellum_lobule3_central_dorsal_wm	cerebellum_lobule4_5_culmen	cerebellum_lobule4_5_culmen_wm	cerebellum_lobule4_5_culmen_gm	cerebellum_lobule6_7_wm	cerebellum_lobule6_8_trunk_wm	cerebellum_lobule6_crus1_ansiform	cerebellum_lobule6_crus1_ansiform_left	cerebellum_lobule6_crus1_ansiform_right	cerebellum_lobule6_crus1_ansiform_gm	cerebellum_lobule6_crus1_ansiform_wm	cerebellum_lobule6_crus1_ansiform_left_gm	cerebellum_lobule6_crus1_ansiform_left_wm	cerebellum_lobule6_crus1_ansiform_right_gm	cerebellum_lobule6_crus1_ansiform_right_wm	cerebellum_lobule6_declive_gm	cerebellum_lobule6_simple	cerebellum_lobule6_simple_left	cerebellum_lobule6_simple_right	cerebellum_lobule6_simple_gm	cerebellum_lobule6_simple_wm	cerebellum_lobule6_simple_left_gm	cerebellum_lobule6_simple_left_wm	cerebellum_lobule6_simple_right_gm	cerebellum_lobule6_simple_right_wm	cerebellum_lobule7_crus2_ansiform	cerebellum_lobule7_crus2_ansiform_left	cerebellum_lobule7_crus2_ansiform_right	cerebellum_lobule7_crus2_ansiform_gm	cerebellum_lobule7_crus2_ansiform_wm	cerebellum_lobule7_crus2_ansiform_left_gm	cerebellum_lobule7_crus2_ansiform_left_wm	cerebellum_lobule7_crus2_ansiform_right_gm	cerebellum_lobule7_crus2_ansiform_right_wm	cerebellum_lobule7_paramedian	cerebellum_lobule7_paramedian_left	cerebellum_lobule7_paramedian_right	cerebellum_lobule7_paramedian_gm	cerebellum_lobule7_paramedian_wm	cerebellum_lobule7_paramedian_left_gm	cerebellum_lobule7_paramedian_left_wm	cerebellum_lobule7_paramedian_right_gm	cerebellum_lobule7_paramedian_right_wm	cerebellum_lobule7_tuber_gm	cerebellum_lobule8_copula	cerebellum_lobule8_copula_left	cerebellum_lobule8_copula_right	cerebellum_lobule8_copula_gm	cerebellum_lobule8_copula_wm	cerebellum_lobule8_copula_left_gm	cerebellum_lobule8_copula_left_wm	cerebellum_lobule8_copula_right_gm	cerebellum_lobule8_copula_right_wm	cerebellum_lobule8_pyramis	cerebellum_lobule8_pyramis_left	cerebellum_lobule8_pyramis_right	cerebellum_lobule9_uvula	cerebellum_lobule9_uvula_gm	cerebellum_lobule9_uvula_wm	cerebellum_paraflocculus	cerebellum_paraflocculus_left	cerebellum_paraflocculus_right	cerebellum_paraflocculus_gm	cerebellum_paraflocculus_wm	cerebellum_paraflocculus_left_gm	cerebellum_paraflocculus_left_wm	cerebellum_paraflocculus_right_gm	cerebellum_paraflocculus_right_wm
1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
